BR_CODE,P_CODE,P_NAME,BAL_QTY,MRP,NET_SALE_RATE,GEN_DATE
RKBS,40083,PRAVIN GREEN CHILLI THCH 100G,6,30,29.4,24-Sep-23
RKBS,13269,PRAVIN KOLHAPURI THECHA 100G,3,30,29.4,24-Sep-23
RKBS,6558,PRAVIN LIME PICKLE 200GM RFL,8,70,69.3,24-Sep-23
RKBS,6544,PRAVIN MANGO PIC 1KG BTL,1,250,240,24-Sep-23
RKBS,520,PRAVIN MANGO PICKLE 100GM (J),5,35,34.65,24-Sep-23
RKBS,6554,PRAVIN MANGO PICKLE 200GMRFL*,6,70,69.3,24-Sep-23
RKBS,42818,PRAVIN MANGO PICKLE500G JAR,4,135,133.65,24-Sep-23
RKBS,6556,PRAVIN MIX PICKLE 200GM RFL,6,70,69.3,24-Sep-23
RKBS,525,PRAVIN MIXED PICKLE 100GM (J),3,35,34.65,24-Sep-23
RKBS,861,PREMIUM MASQUITO BAT RS 349,4,349,345.51,24-Sep-23
RKBS,25914,PRIL LIME+VINEGAR LIQ 120 ML,3,20,19.8,24-Sep-23
RKBS,45203,PRILL ACTIVE DISHWASH GEL 2LT,4,499,299,24-Sep-23
RKBS,59941,PRINGLE CREAM & ONION 40 GM,12,55,54.45,24-Sep-23
RKBS,44078,PRINGLE CREM&ONION 107* GM,1,115,110,24-Sep-23
RKBS,58214,PRINGLE DESI MAS TADKA 107GM,7,115,110,24-Sep-23
RKBS,59942,PRINGLE ORIGINAL 40 GM,11,55,54.45,24-Sep-23
RKBS,13621,PRINGLE PERI PERI 107GM,6,115,110,24-Sep-23
RKBS,31153,PRINGLE PIZZA FLAVOUR 107 GM,8,115,110,24-Sep-23
RKBS,56093,PRINGLES FUSION CHUTNEY 110G,8,115,110,24-Sep-23
RKBS,44079,PRINGLES POT ORINAL CHIP 107G,9,115,110,24-Sep-23
RKBS,738,PRO EASE GO ULTRA XL+ 5 PADS,18,35,34.65,24-Sep-23
RKBS,1258,PUMPKIN SEED 100 GM,12,69,69,24-Sep-23
RKBS,54253,PURO SALT 1KG,40,110,105,24-Sep-23
RKBS,17397,QUAKER OATMEAL OATS1.5K.RFL*,10,292,267,24-Sep-23
RKBS,32041,QUAKER QC OATMEAL OATS 400GM*,36,79,78.21,24-Sep-23
RKBS,1263,QUINOA SEEDS 100 GM,10,29,29,24-Sep-23
RKBS,29014,R K BIRYANI RICE KHUSHNASIB*,67.4,97,97,24-Sep-23
RKBS,37895,R OLD SURTI-WADA KOLM D-MORE,111.85,72,72,24-Sep-23
RKBS,3490,R.K  DRY FRUIT PRASAD 100 GM,15,45,38,24-Sep-23
RKBS,2980,R.K 2D CREAM ONION PAPAD 200G,7,48,48,24-Sep-23
RKBS,2982,R.K 2D PANI PURI PAPAD 200GM,10,48,48,24-Sep-23
RKBS,2984,R.K 2D PERI PERI PAPAD 200GM,7,48,48,24-Sep-23
RKBS,2986,R.K 2D TOMATO PAPAD 200 GM,9,48,48,24-Sep-23
RKBS,3180,R.K 3D FRYLO BALL 200 GM,11,32,32,24-Sep-23
RKBS,3178,R.K 3D FRYLO SAMOSA 200 GM,8,32,32,24-Sep-23
RKBS,2667,R.K BAJARI PAPAD 200GM,5,70,40,24-Sep-23
RKBS,2940,R.K BHAGAR BOONDI 100 GM,1,48,48,24-Sep-23
RKBS,2933,R.K JUMBO OATS 200 GM,7,40,35,24-Sep-23
RKBS,3243,R.K MIX FLEX 100 GM,9,35,35,24-Sep-23
RKBS,2889,R.K NACHNI MURMURA 100 GM,13,22,22,24-Sep-23
RKBS,2877,R.K NACHNI MURMURA BALL 100G,4,20,20,24-Sep-23
RKBS,3251,R.K POTATO LAY WAFEER 100 GM,7,38,38,24-Sep-23
RKBS,3176,R.K POTATO PENNI PAPAD 100 GM,10,32,32,24-Sep-23
RKBS,2882,R.K RAAGI FLEX 100 GM,6,30,30,24-Sep-23
RKBS,2880,R.K RAJGEERA BOONDI 100 GM,4,48,48,24-Sep-23
RKBS,3189,R.K SABU GR CHILI PAPAD 100G,8,38,38,24-Sep-23
RKBS,3185,R.K SABU JEERA PAPAD 100G,10,38,38,24-Sep-23
RKBS,3183,R.K SABU RED CHILI PAPAD 100G,7,38,38,24-Sep-23
RKBS,2942,R.K SOYA GRANUAL 200 GM,8,35,35,24-Sep-23
RKBS,1534,R.K SP BHAGAR PITH 200 GM,8,35,35,24-Sep-23
RKBS,2917,R.K SP RAJGIRA PITH 200 GM,17,68,68,24-Sep-23
RKBS,2920,R.K SP SABUDANA PITH 200 GM,7,35,35,24-Sep-23
RKBS,3489,R.K SUGAR PEANUT 100 GM,10,30,28,24-Sep-23
RKBS,62540,R.K TANDUL BHAKRI PITH 1 KG,14,55,49,24-Sep-23
RKBS,62596,R.K TANDUL BHAKRI PITH 500 GM,12,30,27,24-Sep-23
RKBS,1270,R.K TIL REVADI 100GM,5,25,25,24-Sep-23
RKBS,10459,R.K. BESAN 500 GM,20,55,51,24-Sep-23
RKBS,429,R.K. JADA  POHA 1 KG,35,70,68,24-Sep-23
RKBS,439,R.K. JADA  POHA 500 GM,72,35,35,24-Sep-23
RKBS,2926,R.K. UPWAS BHAJNI PITH 200 GM,10,50,50,24-Sep-23
RKBS,46080,R.K.B AMCHURA POWDER 100GM,5,43,43,24-Sep-23
RKBS,2855,R.K.B BAJRA BALL 100G,18,20,20,24-Sep-23
RKBS,2653,R.K.B BIG WHEAT MURMURA 100G,11,30,30,24-Sep-23
RKBS,12,R.K.B DRY ABCD MIX 200 GM,20,18,18,24-Sep-23
RKBS,2338,R.K.B DRY FRYMES MIX 200 GM,10,16,16,24-Sep-23
RKBS,52426,R.K.B DRY FRYMES MIX 500 G ,23,36,36,24-Sep-23
RKBS,41188,R.K.B DRYFRUIT COMBI 300GM,20,255,255,24-Sep-23
RKBS,691,R.K.B GHAU KURDAI 200 GM,6,60,50,24-Sep-23
RKBS,35367,R.K.B GODA MASALA 100GM,10,58,58,24-Sep-23
RKBS,2872,R.K.B JWARI  BALL 100G,9,20,20,24-Sep-23
RKBS,2892,R.K.B JWARI MURMURA 100 GM,6,22,22,24-Sep-23
RKBS,2075,R.K.B KHARA SINGH 100 GM,14,40,38,24-Sep-23
RKBS,2651,R.K.B MAKAI BALL 100G,1,20,20,24-Sep-23
RKBS,2649,R.K.B MAKAI MURMURA 100GM,2,20,20,24-Sep-23
RKBS,2647,R.K.B MAS WHEAT MURMURA 100GM,1,25,25,24-Sep-23
RKBS,2656,R.K.B MULTIGRAIN MURMURA 100G,5,25,25,24-Sep-23
RKBS,1526,R.K.B NACHANI NALI 200GM,1,25,18,24-Sep-23
RKBS,814,R.K.B NACHANI PAPAD 200 GM,2,60,40,24-Sep-23
RKBS,36631,R.K.B PANI-PURI RTF 200 GM,13,36,36,24-Sep-23
RKBS,60150,R.K.B PENI PASTA 250 GM,20,28,28,24-Sep-23
RKBS,60151,R.K.B PENI PASTA 500 GM,6,45,45,24-Sep-23
RKBS,1184,R.K.B POTATO UPWAS SALAI 200G,6,38,38,24-Sep-23
RKBS,694,R.K.B RICE JEERA PAPAD 200 GM,2,60,40,24-Sep-23
RKBS,690,R.K.B RICE KURDAI 200 GM,15,60,50,24-Sep-23
RKBS,693,R.K.B SABUD FARFAR 200 GM,8,70,50,24-Sep-23
RKBS,1177,R.K.B TIRANG MACRONI 300 GM,6,45,45,24-Sep-23
RKBS,1163,R.K.B TIRANGA PASTA 300 GM,4,45,45,24-Sep-23
RKBS,1580,R.K.B WHEAT MURMURA 100GM,12,25,20,24-Sep-23
RKBS,59109,R.K.B. KHARA SINGH 200 GM,10,55,55,24-Sep-23
RKBS,34732,R.K.B. RED CHILLI PAPAD 200GM,7,60,40,24-Sep-23
RKBS,1530,R.K.B. RICE MIRI PAPAD 200GM,2,40,35,24-Sep-23
RKBS,15839,R.K.B.DRY UPWAS WAFEER 200 G,8,54,54,24-Sep-23
RKBS,34579,R.K.B.KALA CHANA 100GM,18,42,42,24-Sep-23
RKBS,34580,R.K.B.KALA CHANA 200GM ,22,84,75,24-Sep-23
RKBS,35786,R.K.B.RANGOLI 500 GM,1,10,9.9,24-Sep-23
RKBS,35799,R.K.B.RICE ATTA 1 KG,15,46,46,24-Sep-23
RKBS,35800,R.K.B.RICE ATTA 500GM,12,23,23,24-Sep-23
RKBS,38149,R.K.B.WASHING SODA 250 GM,12,33,33,24-Sep-23
RKBS,4265,R.K.B.YELLOW CHANA 100G ,24,26,26,24-Sep-23
RKBS,3114,R.K.B.YELLOW CHANA 200GM,19,42,42,24-Sep-23
RKBS,30388,R.K.B.YELLOW CHANA 500GM,18,85,85,24-Sep-23
RKBS,43232,R.K.BAJARI ATTA 500GM,10,29,29,24-Sep-23
RKBS,33735,R.K.BAZAR DETERGENT POW 1KG,16,90,90,24-Sep-23
RKBS,59561,R.K.BAZAR MACRONI 250G CON,7,30,30,24-Sep-23
RKBS,53837,R.K.BAZAR MACRONI 500G PLS ,13,48,48,24-Sep-23
RKBS,140,R.K.JWARI ATTA 1 KG,8,88,88,24-Sep-23
RKBS,43231,R.K.JWARI ATTA 500 GM,4,48,48,24-Sep-23
RKBS,31977,R.K.NACHANI ATTA 500 GM,3,39,39,24-Sep-23
RKBS,5114,R.K.SABUDANA 1 KG,32,116,100,24-Sep-23
RKBS,245,R.K.SABUDANA 500 GM,52,65,58,24-Sep-23
RKBS,38848,R.K.SUGANDHI MODAK PEETH 500G,9,38,38,24-Sep-23
RKBS,28390,R.K.WHOLE WHEAT ATTA 1KG,15,60,54,24-Sep-23
RKBS,33136,R.K.WHOLE WHEAT ATTA 2KG,10,120,104,24-Sep-23
RKBS,60823,R.K.WHOLE WHEAT ATTA 5KG,6,300,255,24-Sep-23
RKBS,48,RADHEY MURMURA 200 GM,25,35,25,24-Sep-23
RKBS,2149,RAI  PILA 100 GM,7,30,30,24-Sep-23
RKBS,2732,RAI DAL 100 GM,10,25,25,24-Sep-23
RKBS,59940,RAJVEER SUJI ROS BREAD 175 GM,30,60,30,24-Sep-23
RKBS,43897,RAJVER BIG BIT ROS BRD 175 GM,51,60,30,24-Sep-23
RKBS,59938,RAJVER JEERA KHARI 150 GM,25,85,42.5,24-Sep-23
RKBS,59937,RAJVER MASKA KHARI 150 GM,37,85,42.5,24-Sep-23
RKBS,59936,RAJVER MILK ROS BRAD 175 GM,85,60,30,24-Sep-23
RKBS,1684,RAKHI CUP GIFT PACK,6,99,97.02,24-Sep-23
RKBS,1498,RAKHI RS 19,110,19,18.62,24-Sep-23
RKBS,1658,RAKHI RS 29,30,29,28.42,24-Sep-23
RKBS,1660,RAKHI RS 39,10,39,38.22,24-Sep-23
RKBS,1666,RAKHI RS 49,34,49,48.02,24-Sep-23
RKBS,25669,RAM BAND CHAKALI BHAJANI 500G,2,125,123.75,24-Sep-23
RKBS,43376,RAM BANDHU CHILLI PICKLE200G,23,65,64.35,24-Sep-23
RKBS,13257,RAM BANDHU LIME CHILL PIC200G,10,65,64.35,24-Sep-23
RKBS,43370,RAM BANDHU MANGO PICKLE 500G,5,140,100,24-Sep-23
RKBS,43368,RAM BANDHU MANGO PICKLE1K ,13,260,130,24-Sep-23
RKBS,43372,RAM BANDHU MANGO PICKLE200G*,1,60,59.4,24-Sep-23
RKBS,43369,RAM BANDHU MIXED PICKLE 1KG,21,260,130,24-Sep-23
RKBS,43371,RAM BANDHU MIXED PICKLE 500GM,17,140,100,24-Sep-23
RKBS,2635,RAM BANDHU PAPAD MASALA100GM,1,60,58.8,24-Sep-23
RKBS,29680,RAM BANDHU UDAD PAPAD 200 GM,16,84,42,24-Sep-23
RKBS,61336,RAM BANDU SWEET LIME PKL 500G,3,130,128.7,24-Sep-23
RKBS,61337,RAM BANDU SWEET MNGO PKL 500G,15,150,135,24-Sep-23
RKBS,233,RAMBANDHU AAM CHUNDO PIC 200G,3,70,35,24-Sep-23
RKBS,58306,RAMBANDHU CHILLI PIC(P) 200G,22,70,35,24-Sep-23
RKBS,58016,RAMBANDHU LIME PIC (P) 200G,11,70,35,24-Sep-23
RKBS,58014,RAMBANDHU MANGO PICK (P) 200G,33,70,35,24-Sep-23
RKBS,58013,RAMBANDHU MIX PICK (P) 200GM,9,70,35,24-Sep-23
RKBS,58015,RAMBANDHU SW LIME PIC(P) 200G,29,70,35,24-Sep-23
RKBS,53770,RAMJEE RAJGIRA LAHI 100GM,5,40,36,24-Sep-23
RKBS,61059,RANGEELA TEMPERA COLOR 36 ML,12,20,15.68,24-Sep-23
RKBS,45292,RANGEELA TEMPERA COLOURS 18SH,12,35,27.44,24-Sep-23
RKBS,6746,RANGOLI ACYLIC,4,49,48.02,24-Sep-23
RKBS,6754,RANGOLI PACK 12PC COLOUR 1KG,2,49,48.02,24-Sep-23
RKBS,8516,RANGOLI RING BIG,6,29,28.42,24-Sep-23
RKBS,7799,RANGOLI RING SMALL,3,19,18.62,24-Sep-23
RKBS,285,RASNA INT MANGO 750 GM RFL,12,300,150,24-Sep-23
RKBS,283,RASNA INT ORANGE 750 GM RFL,7,300,150,24-Sep-23
RKBS,12627,REAL ACT COCONUT WATER 1 LTR,7,170,85,24-Sep-23
RKBS,6800,REAL APPLE JUICE 1 LT CBD,6,110,105,24-Sep-23
RKBS,43467,REAL FRUIT JUICE ORANGE 1LTR,11,130,115,24-Sep-23
RKBS,43468,REAL FRUIT PWR MIX FRUIT 1L*,2,128,108,24-Sep-23
RKBS,5472,REAL GUAVA NECTER  1L,3,120,110,24-Sep-23
RKBS,59049,REAL MANGO DRINK 1.2 LTR,1,75,37.5,24-Sep-23
RKBS,57676,REAL MAS POMEGRANATE 1 LTR*,4,135,67.5,24-Sep-23
RKBS,57678,REAL MASALA MIX FRUIT 1 LT*,8,140,70,24-Sep-23
RKBS,10825,REAL POMEGRANATE NECTAR 1LT,4,123,61.5,24-Sep-23
RKBS,1247,REALMAN FRAG DEO ATTRACT 200M,2,299,149.5,24-Sep-23
RKBS,1248,REALMAN FRAG DEO THRILL 200ML,2,299,149.5,24-Sep-23
RKBS,40965,RED LABEL NATURAL CARE 100GM+,23,65,64.35,24-Sep-23
RKBS,40882,RED LABEL NATURAL CARE 1KG*,3,600,590,24-Sep-23
RKBS,40736,RED LABEL NATURAL CARE 250G*,11,155,153.45,24-Sep-23
RKBS,40785,RED LABEL NATURAL CARE 500G*,18,300,275,24-Sep-23
RKBS,40202,RED LABEL TASTY & HELTHY 1KG+,8,570,560,24-Sep-23
RKBS,41576,RED LABEL TASTY &HELTHY 100G+,3,55,54.45,24-Sep-23
RKBS,1465,RED LABEL TEA 250 GM CBD*,8,155,153.45,24-Sep-23
RKBS,1464,RED LABEL TEA 500GM CBD+,3,300,297,24-Sep-23
RKBS,15123,REVIVE LIQ STIFFENER 95ML,6,38,37.62,24-Sep-23
RKBS,59890,REX WOM ROL ON SHOW FRESH 50M,5,170,168.3,24-Sep-23
RKBS,4609,REXONA SOAP 100 GM,4,38,37.62,24-Sep-23
RKBS,37028,REXONA SOAP 150*3 GM,2,231,171,24-Sep-23
RKBS,204,RIB & BAL CHOC SLICE CAKE 50G,36,20,19.8,24-Sep-23
RKBS,198,RIB & BAL MAWA MUFF CAKE 135G,11,45,44.55,24-Sep-23
RKBS,201,RIB & BAL MIX F SLICE CAKE 50,39,20,19.8,24-Sep-23
RKBS,208,RIB & BAL WINNY CHOCO  25G,28,10,9.9,24-Sep-23
RKBS,207,RIB & BAL WINNY GS VANILA 25G,59,10,9.9,24-Sep-23
RKBS,196,RIBB & BAL CHO MUFF CAKE 135G,14,45,44.55,24-Sep-23
RKBS,879,RIBB & BAL CHO MUFF CAKE 60 G,11,20,19.8,24-Sep-23
RKBS,195,RIBB & BAL FRU MUFF CAKE 135G,7,45,44.55,24-Sep-23
RKBS,194,RIBB & BAL FRUIT B CAKE 135GM,23,45,44.55,24-Sep-23
RKBS,41475,RICE  JUNA WADA  AISHWARYA*,172.6,74,74,24-Sep-23
RKBS,37812,RICE DUBJUNALACH AJAY GOLD,55.2,60,60,24-Sep-23
RKBS,26112,RICE INDRAINI DILITE*,63.45,52,52,24-Sep-23
RKBS,5922,RICE J WADA KOL PAKW/PANCH22*,71.5,70,70,24-Sep-23
RKBS,37714,RICE JUN SUGHADHI KALIMCH AM,177.3,66,66,24-Sep-23
RKBS,39471,RICE JUNA MASURI ORENGE *,106.01,42,42,24-Sep-23
RKBS,37797,RICE JUNNER NEW INDRAINI 22*,4.05,56,56,24-Sep-23
RKBS,34566,RICE MEDIUM JUNA A G / TULSI*,231.1,58,58,24-Sep-23
RKBS,2403,RICE MID JUNA WADA KO J J 22,60,68,68,24-Sep-23
RKBS,8433,RICE NW SUPER AMBEMOHAR AB 22,60,80,80,24-Sep-23
RKBS,9100,RICE STEEM BEST ANMOL *23,120.9,50,50,24-Sep-23
RKBS,3708,RICE SUGANDI AMBEMOHAR YOG,9.2,90,90,24-Sep-23
RKBS,3631,RICE SUPER KANI BANDHAN*,135.95,34,34,24-Sep-23
RKBS,43481,RIN ADVANCED BAR 140GM*,150,10,9.9,24-Sep-23
RKBS,6693,RIN ADVANCED BAR 250 GM+,74,25,24.75,24-Sep-23
RKBS,12072,RIN ADVANCED POWDER 1 KG+,32,103,101.97,24-Sep-23
RKBS,12074,RIN ADVANCED POWDER 2 KG+,7,196,192.08,24-Sep-23
RKBS,31592,RIN ADVANCED POWDER 4KG+,5,440,425,24-Sep-23
RKBS,63249,RIN MATIC LIQUID 2 LTR (P),9,330,300,24-Sep-23
RKBS,58316,RIN MATIC LIQUID 800ML,1,160,158.4,24-Sep-23
RKBS,35667,RIN POWDER 7 KG*,10,755,715,24-Sep-23
RKBS,40926,RIN REFRESH LEMON & ROSE 1KG+,35,103,101.97,24-Sep-23
RKBS,41090,RIN REFRESH LEMON&ROSE 500GM+,63,54,53.46,24-Sep-23
RKBS,58589,RIO ACAI BERRY FUSION 250ML,2,20,19.8,24-Sep-23
RKBS,59121,RIO BLUEBERY PEACH DRINK 200M,2,20,19.8,24-Sep-23
RKBS,58590,RIO BOOM ENERGY DRINK 250ML,28,45,44.55,24-Sep-23
RKBS,1648,RIO GUAVA GROOVE 200ML,2,20,19.8,24-Sep-23
RKBS,53846,RIO MANGO FUSION 250ML,9,45,44.55,24-Sep-23
RKBS,59120,RIO PASSION FRUIT DRINK 250ML,7,45,44.55,24-Sep-23
RKBS,53848,RIO PINK GUAVA GROOVE 250ML,6,45,44.55,24-Sep-23
RKBS,53847,RIO WILD BERRY FUSION 250ML,16,20,19.8,24-Sep-23
RKBS,38799,RISO RICE BRAN OIL 1LIT,28,210,140,24-Sep-23
RKBS,39724,RISO RICE BRAN OIL 5LT,4,1075,775,24-Sep-23
RKBS,2566,RK CHILLY FLAKES 25 GM,7,30,30,24-Sep-23
RKBS,2395,RK COIN RED CHILL PAPAD 200GM,11,35,35,24-Sep-23
RKBS,39617,RK COIN RI JEERA PAPAD 200GM,6,35,35,24-Sep-23
RKBS,3253,RK COIN UDID MIRI PAPAD 100G,7,38,38,24-Sep-23
RKBS,52420,RK CORN FLOUR 200 GM,7,22,22,24-Sep-23
RKBS,40482,RK CORN FLOUR 500 GM,11,35,35,24-Sep-23
RKBS,43743,RK COW GHEE 1 LTR*,40,729,649,24-Sep-23
RKBS,43742,RK COW GHEE 200ML*,72,185,175,24-Sep-23
RKBS,43741,RK COW GHEE 500ML,54,395,370,24-Sep-23
RKBS,215,RK DRY COLOUR NALI 200 GM,12,15,15,24-Sep-23
RKBS,821,RK DRY POTATO WAFEER 100 GM,13,30,30,24-Sep-23
RKBS,60153,RK DRY YELLOW NALI 200 GM,10,15,15,24-Sep-23
RKBS,843,RK GOTA CHANA 100 GM,7,48,48,24-Sep-23
RKBS,1557,RK GREEN CHILLI PAPAD 200GM,2,60,40,24-Sep-23
RKBS,751,RK GREEN WATANA ROYAL 500 GM,22,68,68,24-Sep-23
RKBS,58978,RK HEALTHY GIFT PACK (3),4,300,288,24-Sep-23
RKBS,745,RK JADA CHAWLI ROYAL 500 GM,14,52,52,24-Sep-23
RKBS,746,RK KABULI CHANA ROYAL 500 GM,19,100,95,24-Sep-23
RKBS,2593,RK KICHIYA COIN PAPAD 200 GM,13,35,35,24-Sep-23
RKBS,2669,RK MAKAI PAPAD 200GM,3,60,40,24-Sep-23
RKBS,8846,RK MALVANI WADA PITH 500GM,19,52,52,24-Sep-23
RKBS,748,RK MATKI ROYAL 500 GM,15,58,58,24-Sep-23
RKBS,2585,RK MIX HERBS 25 GM,6,30,30,24-Sep-23
RKBS,1404,RK MUK ADRAK VICKS GOLI 100GM,7,28,28,24-Sep-23
RKBS,993,RK MUK AJWAIN SAL ROAS  100GM,4,68,68,24-Sep-23
RKBS,1940,RK MUK BADISOAP 100GM,6,88,88,24-Sep-23
RKBS,117,RK MUK BRWON CHURI 100GM,4,25,12.5,24-Sep-23
RKBS,116,RK MUK CHA-MAT BLACK 100GM,9,25,25,24-Sep-23
RKBS,115,RK MUK CHAT-MATA RED 100GM,8,25,25,24-Sep-23
RKBS,444,RK MUK CHOCOLATE JAIPURI100GM,7,40,40,24-Sep-23
RKBS,1444,RK MUK HERBAL MIX 200GM,3,250,225,24-Sep-23
RKBS,637,RK MUK ICE CREAM 100 GM,4,32,16,24-Sep-23
RKBS,1336,RK MUK KACHHA KAIRY 100GM,7,25,25,24-Sep-23
RKBS,752,RK MUK KALINGAR AMBA GOT 100G,3,78,78,24-Sep-23
RKBS,31,RK MUK KHAJOOR BITES 100 GM,1,72,72,24-Sep-23
RKBS,1353,RK MUK LITCHI 100 GM,4,25,25,24-Sep-23
RKBS,2857,RK MUK MIX FRUIT BIG 100 GM,10,25,25,24-Sep-23
RKBS,60577,RK MUK MIX FRUIT SAMLL 100 GM,8,25,25,24-Sep-23
RKBS,2852,RK MUK O/L MIX SM 100 GM,2,22,22,24-Sep-23
RKBS,1400,RK MUK ORA LEMONDE BIG 100GM,2,25,25,24-Sep-23
RKBS,2590,RK MUK RED TYER GOLI100GM,9,25,25,24-Sep-23
RKBS,45509,RK MUK SEVEN MIX SEED 100 GM,10,88,44,24-Sep-23
RKBS,135,RK MUK SHRIKHAND GOLI 100 GM,6,38,38,24-Sep-23
RKBS,1345,RK MUK STRAWBERRY 100 GM,6,23,23,24-Sep-23
RKBS,1046,RK MUK SUNFLOWR ROASTED 100GM,1,65,65,24-Sep-23
RKBS,1522,RK MUK TINI MINI CLASSIC100GM,7,30,30,24-Sep-23
RKBS,541,RK MUK TINI MINI PURPLE 100G,15,25,25,24-Sep-23
RKBS,1439,RK MUK TINI MINI PURPLE 300GM,4,225,198,24-Sep-23
RKBS,15,RK MUK VARYALI PEPPER 100 GM,2,20,20,24-Sep-23
RKBS,33417,RK MUKH ORANGE BIG GOLI100GM,6,20,20,24-Sep-23
RKBS,2988,RK MUKH ORANGE SM GOLI 100 GM,11,25,25,24-Sep-23
RKBS,2583,RK MUKH TIP TOP 100 GM,6,45,45,24-Sep-23
RKBS,318,RK MUKHWAS  ALSI SAL ROS100GM,8,28,28,24-Sep-23
RKBS,25562,RK MUKHWAS ALSI MIX 100GM,5,49,49,24-Sep-23
RKBS,1073,RK MUKHWAS AMLA PACHAK 100GM,6,62,62,24-Sep-23
RKBS,819,RK MUKHWAS ANARDANA GOLI100GM,3,35,35,24-Sep-23
RKBS,374,RK MUKHWAS BAMBAIYA 100GM,11,48,48,24-Sep-23
RKBS,2211,RK MUKHWAS CHOCLAT PAAN 100GM,3,55,55,24-Sep-23
RKBS,1139,RK MUKHWAS COLA GOLA 100GM,1,25,25,24-Sep-23
RKBS,33249,RK MUKHWAS COLIOR POLO100GM,3,21,21,24-Sep-23
RKBS,58485,RK MUKHWAS DIGESTIVE100GM,9,56,56,24-Sep-23
RKBS,59288,RK MUKHWAS DR GOLI100GM,9,18,18,24-Sep-23
RKBS,1381,RK MUKHWAS FATAFAT100GM,1,28,28,24-Sep-23
RKBS,114,RK MUKHWAS GEMS 100GM,7,30,30,24-Sep-23
RKBS,1157,RK MUKHWAS GINGER GOLI 100GM,5,25,25,24-Sep-23
RKBS,549,RK MUKHWAS GREEN PAAN 100GM,3,58,58,24-Sep-23
RKBS,193,RK MUKHWAS GREEN SPL 100GM,6,28,28,24-Sep-23
RKBS,59287,RK MUKHWAS GULAB100GM,8,55,55,24-Sep-23
RKBS,1370,RK MUKHWAS HARDE VATI 100GM,6,35,35,24-Sep-23
RKBS,1374,RK MUKHWAS HING PEDA 100GM,6,48,48,24-Sep-23
RKBS,1380,RK MUKHWAS IMALI LADDU 100GM,2,30,30,24-Sep-23
RKBS,59290,RK MUKHWAS JAIPURI DILK100GM,4,45,45,24-Sep-23
RKBS,2213,RK MUKHWAS JALJEERA SHOT 100G,3,60,60,24-Sep-23
RKBS,30644,RK MUKHWAS JANTA 100GM,3,83,83,24-Sep-23
RKBS,792,RK MUKHWAS JEERA GOLI 100GM,7,32,32,24-Sep-23
RKBS,25575,RK MUKHWAS LEMIONE BIG100GM,13,25,25,24-Sep-23
RKBS,31610,RK MUKHWAS MANPASAND100GM,9,40,40,24-Sep-23
RKBS,13,RK MUKHWAS MINT FENNEL 100GM,4,20,20,24-Sep-23
RKBS,34084,RK MUKHWAS PAAN GOLI 100GM,8,30,30,24-Sep-23
RKBS,1006,RK MUKHWAS PINK BRICKS 100 GM,3,30,30,24-Sep-23
RKBS,24773,RK MUKHWAS POLO COIN100GM,5,20,20,24-Sep-23
RKBS,30199,RK MUKHWAS POLO100GM,3,26,26,24-Sep-23
RKBS,24772,RK MUKHWAS POONA100GM,7,30,15,24-Sep-23
RKBS,1065,RK MUKHWAS PUDINA VATI 100GM,5,35,35,24-Sep-23
RKBS,739,RK MUKHWAS RAJBHOG 100GM,5,78,78,24-Sep-23
RKBS,1360,RK MUKHWAS RED PAAN 100GM,4,55,55,24-Sep-23
RKBS,721,RK MUKHWAS ROSY 100GM,3,86,43,24-Sep-23
RKBS,703,RK MUKHWAS SHAHI NAT 100GM,3,70,35,24-Sep-23
RKBS,38298,RK MUKHWAS SWAD 100GM,2,48,48,24-Sep-23
RKBS,534,RK MUKHWAS TINI MINI REG 100G,9,25,25,24-Sep-23
RKBS,940,RK MUKHWAS TUTIFRUTI JELLY100,2,35,35,24-Sep-23
RKBS,1376,RK MUKHWAS TWIST IMLI 100GM,5,33,33,24-Sep-23
RKBS,61167,RK MUKHWAS ZEBRA100GM,7,22,11,24-Sep-23
RKBS,2864,RK NACHANI COIN PAPAD 200 GM,8,42,42,24-Sep-23
RKBS,2584,RK OREGANO 25 GM,6,30,30,24-Sep-23
RKBS,28718,RK PALAK PAPAD 200GM,4,60,40,24-Sep-23
RKBS,1384,RK RED CHILI SABU CH 100GM,5,30,30,24-Sep-23
RKBS,1449,RK SABUDANA COL KURDAI 100 GM,6,35,35,24-Sep-23
RKBS,824,RK SABUDANA KURDAI 100 GM,10,40,40,24-Sep-23
RKBS,1455,RK SABUDANA PLAIN STI 100 GM,7,30,30,24-Sep-23
RKBS,40805,RK SPRING PASTA 250 GM,8,32,32,24-Sep-23
RKBS,40718,RK SPRING PASTA 500 GM,10,50,50,24-Sep-23
RKBS,46654,RK TECHA PAPAD 200GM,7,60,40,24-Sep-23
RKBS,749,RK WHITE WATANA ROYAL 500 GM,15,42,42,24-Sep-23
RKBS,1576,RK YELLOW GOTA CHANA 200 GM,5,35,35,24-Sep-23
RKBS,37434,RKB SPE SUGANDHI UTANE-1PKT,250,13,12.87,24-Sep-23
RKBS,334,RKS NAKS GENTL MUSK H/W 500ML,12,129,99,24-Sep-23
RKBS,319,RKS NAKS GL APPLE H/W 500ML,11,129,99,24-Sep-23
RKBS,329,RKS NAKS LIME MILKY F/C 1 LTR,30,92,46,24-Sep-23
RKBS,331,RKS NAKS PINE MILKY F/C 1 LT,35,92,46,24-Sep-23
