Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
cadbury-bournvita-130-g-pouch-4,CADBURY BOURNVITA 130 G POUCH || S2,Title,Default Title,,,,,1279,,,2 RKBB 421503 Badlapur Belavali,0,0,0,50,50
dals-pulses-1,NUTRELA SOYA CHUNKS MINI 80 G POUCH || S3,Title,Default Title,,,,,1285,,,3- 400612 RKDA - Diva,0,0,0,15,15
dals-pulses-3,NUTRELA SOYA CHUNKS MINI 80 G POUCH || S1,Title,Default Title,,,,,1285,,,1 Dombivli East (RKM),0,0,0,11,11
moong-bhaji-sp-dal-bold-500gm-2,MOONG BHAJI SPECIAL DAL BOLD 500 G || S2,Title,Default Title,,,,,1291,,,2 RKBB 421503 Badlapur Belavali,0,0,0,39,39
moong-bhaji-sp-dal-bold-500gm-1,MOONG BHAJI SPECIAL DAL BOLD 500 G || S3,Title,Default Title,,,,,1291,,,3- 400612 RKDA - Diva,0,0,0,24,24
moong-bhaji-sp-dal-bold-500gm-3,MOONG BHAJI SPECIAL DAL BOLD 500 G || S1,Title,Default Title,,,,,1291,,,1 Dombivli East (RKM),0,0,0,30,30
moong-dal-best-1-kg-2,MOONG DAL BEST 1 KG || S2,Title,Default Title,,,,,1294,,,2 RKBB 421503 Badlapur Belavali,0,0,0,51,51
moong-dal-best-1-kg-3,MOONG DAL BEST 1 KG || S3,Title,Default Title,,,,,1294,,,3- 400612 RKDA - Diva,0,0,0,15,15
moong-dal-best-1-kg-1,MOONG DAL BEST 1 KG || S1,Title,Default Title,,,,,1294,,,1 Dombivli East (RKM),0,0,0,34,34
medimix-ice-cool-talc-125-gm-1,MEDIMIX ICE COOL TALC 125 GM || S1,Title,Default Title,,,,,1325,,,1 Dombivli East (RKM),0,0,0,18,18
panchamal-mix-dal-250gm-1-s3,PANCHAMAL MIX DAL 250GM || S3,Title,Default Title,,,,,1331,,,3- 400612 RKDA - Diva,0,0,0,12,12
panchamal-mix-dal-250gm-1,PANCHAMAL MIX DAL 250GM || S1,Title,Default Title,,,,,1331,,,1 Dombivli East (RKM),0,0,0,12,12
panchamal-mix-dal-500-gm-1-s2,PANCHAMAL MIX DAL 500 GM || S2,Title,Default Title,,,,,1332,,,2 RKBB 421503 Badlapur Belavali,0,0,0,14,14
panchamal-mix-dal-500-gm-1,PANCHAMAL MIX DAL 500 GM || S1,Title,Default Title,,,,,1332,,,1 Dombivli East (RKM),0,0,0,7,7
rk-muk-kachha-kairy-100gm-1-s2,RK MUK KACHHA KAIRY 100GM || S2,Title,Default Title,,,,,1336,,,2 RKBB 421503 Badlapur Belavali,0,0,0,3,3
rk-muk-kachha-kairy-100gm-1,RK MUK KACHHA KAIRY 100GM || S1,Title,Default Title,,,,,1336,,,1 Dombivli East (RKM),0,0,0,2,2
rk-mukhwas-red-paan-100gm-1,RK MUKHWAS RED PAAN 100GM || S1,Title,Default Title,,,,,1360,,,1 Dombivli East (RKM),0,0,0,3,3
nut-mawa-malai-chikki-125-g-3,NUT MAWA MALAI CHIKKI 125 G || S3,Title,Default Title,,,,,1378,,,3- 400612 RKDA - Diva,0,0,0,3,3
rk-red-chili-sabu-ch-100gm-1-s2,RK RED CHILI SABU CH 100GM || S2,Title,Default Title,,,,,1384,,,2 RKBB 421503 Badlapur Belavali,0,0,0,2,2
v-dana-peanut-butter-chikki-125-g-3,V DANA PEANUT BUTTER CHIKKI 125 G || S3,Title,Default Title,,,,,1389,,,3- 400612 RKDA - Diva,0,0,0,3,3
nutritious-coconut-crush-chikki-100-g-1,NUTRITIOUS COCONUT CRUSH CHIKKI 100 G || S1,Title,Default Title,,,,,1393,,,1 Dombivli East (RKM),0,0,0,2,2
nutritious-crush-peanut-chikki-35-g-x-12,NUTRITIOUS CRUSH PEANUT CHIKKI 35 G X 10 || S2,Title,Default Title,,,,,1403,,,2 RKBB 421503 Badlapur Belavali,0,0,0,6,6
badisoap-200-gm-1-s2,BADISOAP 200 GM || S2,Title,Default Title,,,,,1412,,,2 RKBB 421503 Badlapur Belavali,0,0,0,28,28
badisoap-200-gm-1,BADISOAP 200 GM || S1,Title,Default Title,,,,,1412,,,1 Dombivli East (RKM),0,0,0,9,9
badisoap-shekali-200-gm-1-s2,BADISOAP SHEKALI 200 GM || S2,Title,Default Title,,,,,1413,,,2 RKBB 421503 Badlapur Belavali,0,0,0,19,19
badisoap-shekali-200-gm-1,BADISOAP SHEKALI 200 GM || S1,Title,Default Title,,,,,1413,,,1 Dombivli East (RKM),0,0,0,5,5
detergent-bars-1,TIDE DETERGENT BAR SOAP 75 G || S3,Title,Default Title,,,,,1415,,,3- 400612 RKDA - Diva,0,0,0,70,70
jada-rai-200gm-1-s2,JADA RAI 200GM || S2,Title,Default Title,,,,,1418,,,2 RKBB 421503 Badlapur Belavali,0,0,0,27,27
jada-rai-200gm-1-s3,JADA RAI 200GM || S3,Title,Default Title,,,,,1418,,,3- 400612 RKDA - Diva,0,0,0,23,23
dink-200-gm-1-s1,DINK 200 GM || S2,Title,Default Title,,,,,1420,,,2 RKBB 421503 Badlapur Belavali,0,0,0,23,23
dink-200-gm-1-s2,DINK 200 GM || S3,Title,Default Title,,,,,1420,,,3- 400612 RKDA - Diva,0,0,0,11,11
dink-200-gm-1,DINK 200 GM || S1,Title,Default Title,,,,,1420,,,1 Dombivli East (RKM),0,0,0,4,4
jeera-200-gm-1-s2,JEERA 200 GM || S2,Title,Default Title,,,,,1425,,,2 RKBB 421503 Badlapur Belavali,0,0,0,54,54
jeera-200-gm-1-s3,JEERA 200 GM || S3,Title,Default Title,,,,,1425,,,3- 400612 RKDA - Diva,0,0,0,31,31
jeera-200-gm-1,JEERA 200 GM || S1,Title,Default Title,,,,,1425,,,1 Dombivli East (RKM),0,0,0,24,24
act-il-instant-popcorn-golden-sizzle-60-g-pouch-2,ACT II INSTANT POPCORN GOLDEN SIZZLE 60 G POUCH || S2,Title,Default Title,,,,,1426,,,2 RKBB 421503 Badlapur Belavali,0,0,0,3,3
act-il-instant-popcorn-golden-sizzle-60-g-pouch-1,ACT II INSTANT POPCORN GOLDEN SIZZLE 60 G POUCH || S3,Title,Default Title,,,,,1426,,,3- 400612 RKDA - Diva,0,0,0,33,33
act-il-instant-popcorn-classic-salted-60-g-pouch-2,ACT II INSTANT POPCORN CLASSIC SALTED 60 G POUCH || S2,Title,Default Title,,,,,1429,,,2 RKBB 421503 Badlapur Belavali,0,0,0,81,81
act-il-instant-popcorn-classic-salted-60-g-pouch-1,ACT II INSTANT POPCORN CLASSIC SALTED 60 G POUCH || S3,Title,Default Title,,,,,1429,,,3- 400612 RKDA - Diva,0,0,0,8,8
makhana-200-gm-1-s2,MAKHANA 200 GM || S2,Title,Default Title,,,,,1437,,,2 RKBB 421503 Badlapur Belavali,0,0,0,11,11
makhana-200-gm-1-s3,MAKHANA 200 GM || S3,Title,Default Title,,,,,1437,,,3- 400612 RKDA - Diva,0,0,0,10,10
makhana-200-gm-1,MAKHANA 200 GM || S1,Title,Default Title,,,,,1437,,,1 Dombivli East (RKM),0,0,0,14,14
agni-tea-500-g-1,AGNI TEA 500 G || S1,Title,Default Title,,,,,1451,,,1 Dombivli East (RKM),0,0,0,16,16
red-label-tea-250-g-carton-2,RED LABEL TEA 250 G CARTON || S2,Title,Default Title,,,,,1465,,,2 RKBB 421503 Badlapur Belavali,0,0,0,8,8
red-label-tea-250-g-carton-3,RED LABEL TEA 250 G CARTON || S3,Title,Default Title,,,,,1465,,,3- 400612 RKDA - Diva,0,0,0,4,4
red-label-tea-250-g-carton-1,RED LABEL TEA 250 G CARTON || S1,Title,Default Title,,,,,1465,,,1 Dombivli East (RKM),0,0,0,14,14
mosambi-chana-250-gm-2,MOSAMBI CHANA 250 G || S2,Title,Default Title,,,,,1473,,,2 RKBB 421503 Badlapur Belavali,0,0,0,33,33
mosambi-chana-250-gm-1,MOSAMBI CHANA 250 G || S3,Title,Default Title,,,,,1473,,,3- 400612 RKDA - Diva,0,0,0,12,12
mosambi-chana-250-gm-3,MOSAMBI CHANA 250 G || S1,Title,Default Title,,,,,1473,,,1 Dombivli East (RKM),0,0,0,16,16
tata-agni-leaf-tea-250-g-3,"TATA AGNI LEAF TEA, 250 G || S3",Title,Default Title,,,,,1474,,,3- 400612 RKDA - Diva,0,0,0,66,66
kala-udad-dal-250-gm-3,KALA URAD DAL 250 G || S1,Title,Default Title,,,,,1475,,,1 Dombivli East (RKM),0,0,0,27,27
kesari-chana-250-gm-2,KESARI CHANA 250 G || S2,Title,Default Title,,,,,1476,,,2 RKBB 421503 Badlapur Belavali,0,0,0,32,32
kesari-chana-250-gm-1,KESARI CHANA 250 G || S3,Title,Default Title,,,,,1476,,,3- 400612 RKDA - Diva,0,0,0,41,41
kesari-chana-250-gm-3,KESARI CHANA 250 G || S1,Title,Default Title,,,,,1476,,,1 Dombivli East (RKM),0,0,0,21,21
methi-200-gm-1-s2,METHI 200 GM || S2,Title,Default Title,,,,,1486,,,2 RKBB 421503 Badlapur Belavali,0,0,0,23,23
bhagar-250-gm-2,BHAGAR 250 G || S2,Title,Default Title,,,,,1493,,,2 RKBB 421503 Badlapur Belavali,0,0,0,16,16
bhagar-250-gm-1,BHAGAR 250 G || S3,Title,Default Title,,,,,1493,,,3- 400612 RKDA - Diva,0,0,0,26,26
bhagar-250-gm-3,BHAGAR 250 G || S1,Title,Default Title,,,,,1493,,,1 Dombivli East (RKM),0,0,0,23,23
nescafe-sunrise-sachet-50-g-2,"NESCAFE SUNRISE SACHET, 50 G || S2",Title,Default Title,,,,,1495,,,2 RKBB 421503 Badlapur Belavali,0,0,0,44,44
r-k-b-dry-coconut-1kg-2,R.K.B DRY COCONUT 1KG || S2,Title,Default Title,,,,,1496,,,2 RKBB 421503 Badlapur Belavali,0,0,0,10,10
nestle-everyday-dairy-whitening-milk-powder-200-g-pamherbals-2,NESTLE EVERYDAY DAIRY WHITENER MILK POWDER 200 G || S2,Title,Default Title,,,,,1499,,,2 RKBB 421503 Badlapur Belavali,0,0,0,2,2
society-tea-250-g-2,SOCIETY TEA 250 G || S2,Title,Default Title,,,,,1503,,,2 RKBB 421503 Badlapur Belavali,0,0,0,151,151
society-tea-250-g-3,SOCIETY TEA 250 G || S3,Title,Default Title,,,,,1503,,,3- 400612 RKDA - Diva,0,0,0,117,117
society-tea-250-g-1,SOCIETY TEA 250 G || S1,Title,Default Title,,,,,1503,,,1 Dombivli East (RKM),0,0,1,58,58
society-tea-500-g-2,SOCIETY TEA 500 G || S2,Title,Default Title,,,,,1505,,,2 RKBB 421503 Badlapur Belavali,0,0,0,19,19
society-tea-500-g-3,SOCIETY TEA 500 G || S3,Title,Default Title,,,,,1505,,,3- 400612 RKDA - Diva,0,0,0,25,25
society-tea-500-g-1,SOCIETY TEA 500 G || S1,Title,Default Title,,,,,1505,,,1 Dombivli East (RKM),0,0,2,23,23
taaza-dust-tea-250-g-2,TAAZA DUST TEA 250 G || S2,Title,Default Title,,,,,1508,,,2 RKBB 421503 Badlapur Belavali,0,0,0,7,7
dry-coconut-250-gm-2,DRY COCONUT 250 G || S2,Title,Default Title,,,,,1516,,,2 RKBB 421503 Badlapur Belavali,0,0,0,46,46
dry-coconut-250-gm-1,DRY COCONUT 250 G || S3,Title,Default Title,,,,,1516,,,3- 400612 RKDA - Diva,0,0,0,42,42
dry-coconut-250-gm-3,DRY COCONUT 250 G || S1,Title,Default Title,,,,,1516,,,1 Dombivli East (RKM),0,0,0,33,33
girnar-royal-cup-tea-250g-tea-pouch-0-25-kg-1,GIRNAR ROYAL CUP TEA (250 G) TEA POUCH (0.25 KG) || S3,Title,Default Title,,,,,1518,,,3- 400612 RKDA - Diva,0,0,0,3,3
horlicks-chocolate-delight-200-g-jar-2,HORLICKS - CHOCOLATE DELIGHT 200 G JAR || S2,Title,Default Title,,,,,1531,,,2 RKBB 421503 Badlapur Belavali,0,0,0,13,13
horlicks-chocolate-delight-200-g-jar-3,HORLICKS - CHOCOLATE DELIGHT 200 G JAR || S3,Title,Default Title,,,,,1531,,,3- 400612 RKDA - Diva,0,0,0,2,2
jada-rava-1-kg-2,JADA RAVA 1 KG || S2,Title,Default Title,,,,,1537,,,2 RKBB 421503 Badlapur Belavali,0,0,0,61,61
jada-rava-1-kg-3,JADA RAVA 1 KG || S3,Title,Default Title,,,,,1537,,,3- 400612 RKDA - Diva,0,0,0,50,50
jada-rava-1-kg-1,JADA RAVA 1 KG || S1,Title,Default Title,,,,,1537,,,1 Dombivli East (RKM),0,0,0,23,23
masoor-dal-500-gm-2,MASOOR DAL 500 G || S2,Title,Default Title,,,,,1551,,,2 RKBB 421503 Badlapur Belavali,0,0,0,42,42
masoor-dal-500-gm-3,MASOOR DAL 500 G || S1,Title,Default Title,,,,,1551,,,1 Dombivli East (RKM),0,0,0,37,37
patanjali-haldi-chandan-soap-75-gm-3,PATANJALI HALDI CHANDAN SOAP 75 G || S2,Title,Default Title,,,,,1554,,,2 RKBB 421503 Badlapur Belavali,0,0,0,3,3
rk-green-chilli-papad-200gm-1-s3,RK GREEN CHILLI PAPAD 200GM || S3,Title,Default Title,,,,,1557,,,3- 400612 RKDA - Diva,0,0,0,2,2
patanjali-dant-kanti-natural-toothpaste-200-g-2,"PATANJALI DANT KANTI NATURAL TOOTHPASTE, 200 G || S2",Title,Default Title,,,,,1562,,,2 RKBB 421503 Badlapur Belavali,0,0,0,4,4
patanjali-dant-kanti-natural-toothpaste-200-g-1,"PATANJALI DANT KANTI NATURAL TOOTHPASTE, 200 G || S1",Title,Default Title,,,,,1562,,,1 Dombivli East (RKM),0,0,0,1,1
patanjali-dant-kanti-advanced-oral-care-tooth-paste-100-gm-1,PATANJALI DANT KANTI ADVANCED ORAL CARE TOOTHPASTE (100 G) || S3,Title,Default Title,,,,,1565,,,3- 400612 RKDA - Diva,0,0,0,3,3
khobra-kis-200-gm-1-s3,KHOBRA KIS  200 GM || S3,Title,Default Title,,,,,1570,,,3- 400612 RKDA - Diva,0,0,0,10,10
khobra-kis-200-gm-1,KHOBRA KIS  200 GM || S1,Title,Default Title,,,,,1570,,,1 Dombivli East (RKM),0,0,0,14,14
rk-yellow-gota-chana-200-gm-1-s2,RK YELLOW GOTA CHANA 200 GM || S2,Title,Default Title,,,,,1576,,,2 RKBB 421503 Badlapur Belavali,0,0,0,12,12
r-k-b-wheat-murmura-100gm-1-s2,R.K.B WHEAT MURMURA 100GM || S2,Title,Default Title,,,,,1580,,,2 RKBB 421503 Badlapur Belavali,0,0,0,14,14
besan-500-g-2,BESAN 500 G || S2,Title,Default Title,,,,,1600,,,2 RKBB 421503 Badlapur Belavali,0,0,0,30,30
besan-500-g-3,BESAN 500 G || S3,Title,Default Title,,,,,1600,,,3- 400612 RKDA - Diva,0,0,0,41,41
besan-500-g-1,BESAN 500 G || S1,Title,Default Title,,,,,1600,,,1 Dombivli East (RKM),0,0,0,36,36
cold-drink-12,THUMS UP SOFT DRINK PET BOTTLE 2.25 LTR || S2,Title,Default Title,,,,,1602,,,2 RKBB 421503 Badlapur Belavali,0,0,0,22,22
cold-drink-13,THUMS UP SOFT DRINK PET BOTTLE 2.25 LTR || S3,Title,Default Title,,,,,1602,,,3- 400612 RKDA - Diva,0,0,0,26,26
xotik-soft-drink-jeeru-jeera-masala-2-l-bottle-1,XOTIK SOFT DRINK - JEERU JEERA MASALA 2 LTR BOTTLE || S3,Title,Default Title,,,,,1609,,,3- 400612 RKDA - Diva,0,0,0,1,1
sting-energy-drink-250-ml-bottle-3,STING ENERGY DRINK 250 ML BOTTLE || S3,Title,Default Title,,,,,1612,,,3- 400612 RKDA - Diva,0,0,0,2,2
jada-rava-500-gm-2,JADA RAVA 500 G || S2,Title,Default Title,,,,,1625,,,2 RKBB 421503 Badlapur Belavali,0,0,0,66,66
jada-rava-500-gm-3,JADA RAVA 500 G || S1,Title,Default Title,,,,,1625,,,1 Dombivli East (RKM),0,0,0,56,56
lapsi-jada-500-gm-2,LAPSI JADA 500 G || S2,Title,Default Title,,,,,1627,,,2 RKBB 421503 Badlapur Belavali,0,0,0,38,38
lapsi-jada-500-gm-3,LAPSI JADA 500 G || S1,Title,Default Title,,,,,1627,,,1 Dombivli East (RKM),0,0,0,36,36
barik-chawli-500-gm-2,BARIK CHAWLI 500 G || S2,Title,Default Title,,,,,1636,,,2 RKBB 421503 Badlapur Belavali,0,0,0,19,19
barik-chawli-500-gm-1,BARIK CHAWLI 500 G || S3,Title,Default Title,,,,,1636,,,3- 400612 RKDA - Diva,0,0,0,13,13
lapsi-barik-500-gm-2,LAPSI BARIK 500 G || S2,Title,Default Title,,,,,1650,,,2 RKBB 421503 Badlapur Belavali,0,0,0,45,45
lapsi-barik-500-gm-3,LAPSI BARIK 500 G || S1,Title,Default Title,,,,,1650,,,1 Dombivli East (RKM),0,0,0,22,22
parachute-coconut-hair-oil-250-ml-bottle-3,PARACHUTE COCONUT HAIR OIL 250 ML BOTTLE || S3,Title,Default Title,,,,,1653,,,3- 400612 RKDA - Diva,0,0,0,42,42
parachute-coconut-hair-oil-250-ml-bottle-1,PARACHUTE COCONUT HAIR OIL 250 ML BOTTLE || S1,Title,Default Title,,,,,1653,,,1 Dombivli East (RKM),0,0,0,37,37
parachute-pure-coconut-hair-oil-500-ml-2,PARACHUTE PURE COCONUT HAIR OIL- 500 ML || S2,Title,Default Title,,,,,1654,,,2 RKBB 421503 Badlapur Belavali,0,0,0,12,12
parachute-pure-coconut-hair-oil-500-ml-3,PARACHUTE PURE COCONUT HAIR OIL- 500 ML || S3,Title,Default Title,,,,,1654,,,3- 400612 RKDA - Diva,0,0,0,34,34
parachute-coconut-hair-oil-100-ml-styledivahub-1,PARACHUTE COCONUT HAIR OIL 100 ML - STYLE DIVA HUB || S3,Title,Default Title,,,,,1659,,,3- 400612 RKDA - Diva,0,0,0,1,1
dalda-vanaspati-500-ml-refill-2,"DALDA VANASPATI, 500 ML (REFILL) || S2",Title,Default Title,,,,,1683,,,2 RKBB 421503 Badlapur Belavali,0,0,0,23,23
guinea-filtered-100-pure-natural-groundnut-15-l-1,GUINEA FILTERED 100% PURE & NATURAL GROUNDNUT 15 LTR || S3,Title,Default Title,,,,,1700,,,3- 400612 RKDA - Diva,0,0,0,2,2
divya-shakti-pooja-ghee-1lt-1,DIVYA SHAKTI POOJA GHEE 1LT || S1,Title,Default Title,,,,,1712,,,1 Dombivli East (RKM),0,0,0,33,33
amul-pure-ghee-500-ml-r-2,AMUL PURE GHEE 500 ML (R) || S2,Title,Default Title,,,,,1723,,,2 RKBB 421503 Badlapur Belavali,0,0,0,39,39
amul-pure-ghee-500-ml-r-3,AMUL PURE GHEE 500 ML (R) || S3,Title,Default Title,,,,,1723,,,3- 400612 RKDA - Diva,0,0,0,5,5
amul-pure-ghee-500-ml-r-1,AMUL PURE GHEE 500 ML (R) || S1,Title,Default Title,,,,,1723,,,1 Dombivli East (RKM),0,0,0,13,13
bhagar-500-gm-2,BHAGAR 500 G || S2,Title,Default Title,,,,,1727,,,2 RKBB 421503 Badlapur Belavali,0,0,0,27,27
bhagar-500-gm-1,BHAGAR 500 G || S3,Title,Default Title,,,,,1727,,,3- 400612 RKDA - Diva,0,0,0,8,8
bhagar-500-gm-3,BHAGAR 500 G || S1,Title,Default Title,,,,,1727,,,1 Dombivli East (RKM),0,0,1,26,26
nachani-1-kg-2,NACHANI 1 KG || S2,Title,Default Title,,,,,1740,,,2 RKBB 421503 Badlapur Belavali,0,0,0,30,30
nachani-1-kg-1,NACHANI 1 KG || S1,Title,Default Title,,,,,1740,,,1 Dombivli East (RKM),0,0,0,18,18
moong-bold-500-gm-2,MOONG BOLD 500 G || S2,Title,Default Title,,,,,1752,,,2 RKBB 421503 Badlapur Belavali,0,0,0,23,23
moong-bold-500-gm-1,MOONG BOLD 500 G || S3,Title,Default Title,,,,,1752,,,3- 400612 RKDA - Diva,0,0,0,23,23
scotch-brite-silver-sparks-scrub-pad-7-cm-x-10-cm-1-n-2,SCOTCH-BRITE SILVER SPARKS SCRUB PAD 7 CM X 10 CM 1 N || S2,Title,Default Title,,,,,1864,,,2 RKBB 421503 Badlapur Belavali,0,0,0,39,39
scotch-brite-silver-sparks-scrub-pad-7-cm-x-7-5-cm-2-n-3,SCOTCH-BRITE SILVER SPARKS SCRUB PAD 7 CM X 7.5 CM 2 N || S3,Title,Default Title,,,,,1865,,,3- 400612 RKDA - Diva,0,0,0,13,13
subh-labh-mastani-incense-sticks-1-n-2,SUBH LABH MASTANI INCENSE STICKS1 N || S2,Title,Default Title,,,,,1879,,,2 RKBB 421503 Badlapur Belavali,0,0,0,12,12
badisoap-100gm-1-s2,BADISOAP 100GM || S2,Title,Default Title,,,,,1891,,,2 RKBB 421503 Badlapur Belavali,0,0,0,24,24
badisoap-100gm-1-s3,BADISOAP 100GM || S3,Title,Default Title,,,,,1891,,,3- 400612 RKDA - Diva,0,0,0,25,25
shubhlabh-chandan-fragnance-250-gm-1,SHUBHLABH CHANDAN FRAGRANCE 250 G || S1,Title,Default Title,,,,,1892,,,1 Dombivli East (RKM),0,0,0,54,54
shubh-sanskar-wet-dhoop-20pc-2,SHUBH SANSKAR WET DHOOP 20PC || S2,Title,Default Title,,,,,1910,,,2 RKBB 421503 Badlapur Belavali,0,0,0,7,7
shubh-sanskar-wet-dhoop-20pc-3,SHUBH SANSKAR WET DHOOP 20PC || S3,Title,Default Title,,,,,1910,,,3- 400612 RKDA - Diva,0,0,0,7,7
r-k-bazar-dhana-dal-200-gm-3,R.K.BAZAR DHANA DAL 200 G || S2,Title,Default Title,,,,,1930,,,2 RKBB 421503 Badlapur Belavali,0,0,0,16,16
r-k-bazar-dhana-dal-200-gm-1,R.K.BAZAR DHANA DAL 200 G || S1,Title,Default Title,,,,,1930,,,1 Dombivli East (RKM),0,0,0,9,9
r-k-bazar-kalonji-100-gm-3,R.K.BAZAR KALONJI 100 G || S2,Title,Default Title,,,,,1935,,,2 RKBB 421503 Badlapur Belavali,0,0,0,21,21
r-k-bazar-black-til-100-gm-2,R.K.BAZAR BLACK TIL 100 G || S2,Title,Default Title,,,,,1936,,,2 RKBB 421503 Badlapur Belavali,0,0,0,19,19
r-k-bazar-black-til-100-gm-3,R.K.BAZAR BLACK TIL 100 G || S3,Title,Default Title,,,,,1936,,,3- 400612 RKDA - Diva,0,0,0,14,14
owa-50-gm-2,OWA 50 G || S2,Title,Default Title,,,,,1939,,,2 RKBB 421503 Badlapur Belavali,0,0,0,26,26
owa-50-gm-1,OWA 50 G || S3,Title,Default Title,,,,,1939,,,3- 400612 RKDA - Diva,0,0,0,28,28
owa-50-gm-3,OWA 50 G || S1,Title,Default Title,,,,,1939,,,1 Dombivli East (RKM),0,0,0,29,29
badisoap-100-g-2,BADISOAP 100 G || S2,Title,Default Title,,,,,1940,,,2 RKBB 421503 Badlapur Belavali,0,0,0,11,11
owa-100-gm-2,OWA 100 G || S2,Title,Default Title,,,,,1951,,,2 RKBB 421503 Badlapur Belavali,0,0,0,27,27
owa-100-gm-3,OWA 100 G || S3,Title,Default Title,,,,,1951,,,3- 400612 RKDA - Diva,0,0,0,13,13
r-k-bazar-sabja-100-gm-1,R.K.BAZAR SABJA 100 G || S3,Title,Default Title,,,,,1952,,,3- 400612 RKDA - Diva,0,0,0,3,3
jeera-100-gm-2,JEERA 100 G || S2,Title,Default Title,,,,,1956,,,2 RKBB 421503 Badlapur Belavali,0,0,0,70,70
jeera-100-gm-3,JEERA 100 G || S3,Title,Default Title,,,,,1956,,,3- 400612 RKDA - Diva,0,0,0,47,47
jeera-100-gm-1,JEERA 100 G || S1,Title,Default Title,,,,,1956,,,1 Dombivli East (RKM),0,0,0,68,68
everest-kasuri-methi-25-g-1,EVEREST KASURI METHI 25 G || S1,Title,Default Title,,,,,1962,,,1 Dombivli East (RKM),0,0,0,24,24
everest-pav-bhaji-masala-100-g-carton-1,EVEREST PAV BHAJI MASALA 100 G CARTON || S1,Title,Default Title,,,,,1963,,,1 Dombivli East (RKM),0,0,0,14,14
everest-chicken-masala-100-g-carton-2,EVEREST CHICKEN MASALA 100 GM CARTON || S2,Title,Default Title,,,,,1965,,,2 RKBB 421503 Badlapur Belavali,0,0,0,21,21
everest-chicken-masala-100-g-carton-3,EVEREST CHICKEN MASALA 100 GM CARTON || S3,Title,Default Title,,,,,1965,,,3- 400612 RKDA - Diva,0,0,0,1,1
everest-chicken-masala-100-g-carton-1,EVEREST CHICKEN MASALA 100 GM CARTON || S1,Title,Default Title,,,,,1965,,,1 Dombivli East (RKM),0,0,0,18,18
everest-kitchen-king-masala-100-g-carton-1,EVEREST KITCHEN KING MASALA 100 G CARTON || S1,Title,Default Title,,,,,1967,,,1 Dombivli East (RKM),0,0,0,20,20
everest-masala-shahi-biryani-50-g-carton-2,EVEREST MASALA SHAHI BIRYANI 50 G CARTON || S2,Title,Default Title,,,,,1973,,,2 RKBB 421503 Badlapur Belavali,0,0,0,22,22
everest-masala-shahi-biryani-50-g-carton-1,EVEREST MASALA SHAHI BIRYANI 50 G CARTON || S1,Title,Default Title,,,,,1973,,,1 Dombivli East (RKM),0,0,0,10,10
everest-pani-puri-masala-50-g-carton-3,EVEREST PANI PURI MASALA 50 G CARTON || S3,Title,Default Title,,,,,1976,,,3- 400612 RKDA - Diva,0,0,0,3,3
everest-pani-puri-masala-50-g-carton-1,EVEREST PANI PURI MASALA 50 G CARTON || S1,Title,Default Title,,,,,1976,,,1 Dombivli East (RKM),0,0,0,7,7
everest-sabji-masala-50-g-carton-3,EVEREST SABJI MASALA 50 G CARTON || S3,Title,Default Title,,,,,1977,,,3- 400612 RKDA - Diva,0,0,0,14,14
badisoap-50-g-3,BADISOAP 50 G || S3,Title,Default Title,,,,,1981,,,3- 400612 RKDA - Diva,0,0,0,17,17
mixed-dry-fruit-500-gm-2,MIXED DRY FRUIT 500 GM || S2,Title,Default Title,,,,,1999,,,2 RKBB 421503 Badlapur Belavali,0,0,0,23,23
mixed-dry-fruit-500-gm-3,MIXED DRY FRUIT 500 GM || S3,Title,Default Title,,,,,1999,,,3- 400612 RKDA - Diva,0,0,0,18,18
all-seasons-70-carat-sortex-clean-basmati-rice-26kg-2,ALL SEASONS 70 CARAT SORTEX CLEAN BASMATI RICE 1 KG || S2,Size,1 kg,,,,,2015,,,2 RKBB 421503 Badlapur Belavali,0,0,0,22,22
all-seasons-70-carat-sortex-clean-basmati-rice-26kg-1,ALL SEASONS 70 CARAT SORTEX CLEAN BASMATI RICE 1 KG || S3,Size,1 kg,,,,,2015,,,3- 400612 RKDA - Diva,0,0,0,19,19
dhana-dal-50-gm-2,DHANA DAL 50 G || S2,Title,Default Title,,,,,2033,,,2 RKBB 421503 Badlapur Belavali,0,0,0,20,20
jwari-solapur-dodh-mogra-2,JWARI SOLAPUR DUDH MOGRA 1 KG || S2,Size,1 kg,,,,,2037,,,2 RKBB 421503 Badlapur Belavali,0,0,0,104,104
jwari-solapur-dodh-mogra-1,JWARI SOLAPUR DUDH MOGRA 1 KG || S3,Size,1 kg,,,,,2037,,,3- 400612 RKDA - Diva,0,0,0,58,58
jwari-solapur-dodh-mogra-3,JWARI SOLAPUR DUDH MOGRA 1 KG || S1,Size,1 kg,,,,,2037,,,1 Dombivli East (RKM),0,0,0,47,47
jay-shriram-lachkari-wada-kolam-rice-30-kg-2,JAY SHRIRAM LACHKARI WADA KOLAM RICE 1 KG || S2,Size,1 kg,,,,,2038,,,2 RKBB 421503 Badlapur Belavali,0,0,0,169,169
jay-shriram-lachkari-wada-kolam-rice-30-kg-3,JAY SHRIRAM LACHKARI WADA KOLAM RICE 1 KG || S3,Size,1 kg,,,,,2038,,,3- 400612 RKDA - Diva,0,0,0,230,230
